username;title;model;verified;date;region;text;stars;id
Daniel P. Larson;Charged batteries and went to work;0;Verified Purchase;April 24, 2024;United States;"
It's 5 in taller than my last weed eater very simple to assemble everything is pre-boxed there's only screws two screws to put on the very bottom and the rest of it's all assembled you just put it together it's very well made it has been working excellent they give you plenty of extra spools of line plus two batteries and that is very helpful cuz my old one only had one battery and it didn't even last 30 minutes today I worked for 45 minutes to an hour in the battery still wasn't dead so I was very pleased
";5.0;"B0CRRDN82M
"
Valda Tuetken;Good battery life;0;Verified Purchase;May 6, 2024;United States;"
Performance is amazing so far, and the battery life is fantastic. I’ve used it twice and I really don’t know if it uses too much string, but I would buy it again.
";4.0;"B0CRRDN82M
"
tisha;Decent;0;Verified Purchase;May 6, 2024;United States;"
It's honest not bad. It does really well, the batteries do die quicker than I'd like but for as cheap as this is is honestly decent.
";4.0;"B0CRRDN82M
"
Paul Frederick;This item is well built, well designed and works well.;0;Verified Purchase;March 29, 2024;United States;"
This works as well as my corded Black & Decker does. The charge lasts about a half hour and takes slightly longer to charge, so if both are charged when you start, you can switch one after a half hour and put the discharged one on the charger. By the time the second battery discharges, the first is almost charged up, so you get a 15 minute break after an hour's work. The string advances effortlessly and lasts pretty long. I haven't used it as an edger, but it seems like it would be handy for that. Someone mentioned that it is difficult to push in the button and hold the trigger, but once you have the trigger pulled, the button stays in, so I haven't noticed a problem with that. The handle is adjustable and I find it comfortable to use.
";5.0;"B0CRRDN82M
"
Amazon Customer;It was just what I needed;0;Verified Purchase;April 22, 2024;United States;"
It works fine on small yards like mine I had a lot of tall weeds and it did the job
";4.0;"B0CRRDN82M
"
M. Owen II;Weedeater;0;Verified Purchase;April 20, 2024;United States;"
This only a single string unit.  I thin I may have given it a higher score if t had been twin string
";4.0;"B0CRRDN82M
"
Hunterbossss 129;I love this!!;0;Verified Purchase;April 19, 2024;United States;"
I needed a lightweight battery operated welder, and I chose this one for the good reviews and the price.  I’m so glad that I did.I live in the rural south where the weeds grow fast and abundant.  I’m 5’3” and it’s a perfect size.  I don’t recommend it for tall people.  It’s super easy to use, the batteries hold a strong charge, it’s lightweight and the cord is very strong.Great purchase
";5.0;"B0CRRDN82M
"
Sidharth;Simple & Easy!;0;Verified Purchase;April 12, 2024;United States;"
Just got it and with the first few tries, I am already loving it! Light weight, quality build and very convenient to use. Also it does not need any complicated setups to assemble and use. With the two batteries that comes with it you can do pretty much do a good deal of work. There is enough line included to use it for a long time! I have a large backyard and I prefer doing most of the stuff myself and it is just the perfect thing I needed!
";5.0;"B0CRRDN82M
"
Tamarra Albright;Light weight;0;Verified Purchase;April 18, 2024;United States;"
I don’t care fore the button you have to maintain along with the grip handle to make it run
";4.0;"B0CRRDN82M
"
SD;Weed Wacker;0;Verified Purchase;May 5, 2024;United States;"
Although this trimmer is lightweight it does seem flimsy.  So far only used several hours it does the job nicely. Haven't used up a spool of trim line yet, not sure if you can use line to replace on spool.
";5.0;"B0CRRDN82M
"
Joseph Lumetta;Ok for lite trimming;0;Verified Purchase;April 29, 2024;United States;"
Ok for lite trimming.
";4.0;"B0CRRDN82M
"
Gopi Palamadai;Easy to use product;0;Verified Purchase;April 9, 2024;United States;"
I bought this cordless string trimmer. The coolest thing i found with this product is that, the assembly instructions was very clear and precise . it took max 5 to 10 mins . The package came with two batteries so if one goes down in the middle of yard work , we could still use the second backup one. So, its definitely worth the money .Its also very light in weight , easy to carry around . Great product
";5.0;"B0CRRDN82M
"
Benjamin Fugate;Works great as an edger!;0;Verified Purchase;March 28, 2024;United States;"
I got this overnight and decided to give it a shot today since my lawn was getting pretty long as we end March. The edges of my yard went 2-3 inches onto my driveway, and this thing sliced right through them. The little metal guard (which I honestly never put on my old weed wacker) was surprisingly helpful and kept me from destroying the line immediately. A single battery lasted the whole time for me, but it is nice that it came with a second in case somebody has an exceptionally large yard! Super impressed with this for the price.
";5.0;"B0CRRDN82M
"
Arahgon;Decent;0;Verified Purchase;April 11, 2024;United States;"
A little under power, but does the job, battery's charge pretty quick. Overall a decent buy.
";4.0;"B0CRRDN82M
"
BrendaIdaho;The perfect all around weed eater;0;Verified Purchase;May 4, 2024;United States;"
comes with numerous Trimming twine , Comes with 2 rechargeable batteries and the charging base, and 6 extra pre-rolled cartridges. it’s lightweight and easy to handle. Starts right up. each battery lasted about 45 minutes.
";5.0;"B0CRRDN82M
"
scott;Works good, description is correct;0;Verified Purchase;April 24, 2024;United States;"
Not as long of battery life as I thought but not bad plus it comes with the 2 so not to much to complain about.It is a little slow but I'm used to gas and I knew that before buying so I give it a 5 star
";5.0;"B0CRRDN82M
"
S. D.;Nice trimmer!;0;Verified Purchase;May 4, 2024;United States;"
Light weight, one battery charge was more than enough to trim our yard, and it was fairly easy to put together. Considering purchasing a second one for my sister.
";5.0;"B0CRRDN82M
"
Justin;Perfect for everyday use;0;Verified Purchase;March 30, 2024;United States;"
This is the perfect light duty string trimmer to keep my yard looking nice and tidy. I use it around my flower beds, walkways, driveways, fence line, and pool deck and it handles it with ease. Comes with batteries which charge quickly so you always have one available, although the batteries last long enough to always complete my jobs. I was skeptical when I saw the size of the box, but it was easy to assemble and has more power than I expected. Great tool to add to the arsenal.
";5.0;"B0CRRDN82M
"
myduck219;Replacement spools;0;Verified Purchase;March 28, 2024;United States;"
It seems to work very well I would like to buy replacement spools where can I get them
";4.0;"B0CRRDN82M
"
Placeholder;Works great, much better than we hoped it would;0;Verified Purchase;April 21, 2024;United States;"
Very versatile & adjustable. The 2 batteries are a great feature in addition to so many pre-wound spools. Great weed eater & great as an edger. Not overly heavy either, so in my 70’s, I can easily get the work done
";5.0;"B0CRRDN82M
"
RICHARD BRENNER;Best little landscape trimmer I've seen!;0;Verified Purchase;March 25, 2024;United States;"
I have had many trimmers over the last 40 years but this is the best value I have seen or owned ever. Well engineered structure and super easy to adjust for upright or flat trimming. The put together or set up took maybe 10 minutes with only two screws and I'm very slow. Batteries have a good life and charging set up is a simple plug in. The batteries alone are worth $40 each and you get two and a charger with the unit.Compared with other trimmers I've owned, this is a winner.
";5.0;"B0CRRDN82M
"
Pat T;Second battery;0;Verified Purchase;May 9, 2024;United States;"
Work well and does everything I need.  Comes with a second battery
";5.0;"B0CRRDN82M
"
vicki buck;Great Purchase;0;Verified Purchase;April 26, 2024;United States;"
I am so happy I purchased this. It was very easy to assemble and has the perfect amount of power. The battery lasts for a much longer time than my previous one.
";5.0;"B0CRRDN82M
"
E Luna;Light weight;0;Verified Purchase;April 27, 2024;United States;"
Although battery's don't last long my wife loves it because it starts right up and no need to be pulling a cord. Light enough for her as well.
";5.0;"B0CRRDN82M
"
Brian Silva;Great Trimmer and Edger solution with lots of bonuses!;0;Verified Purchase;March 21, 2024;United States;"
I was pleasantly surprised how nice this unit was when it arrived. Easy to assemble, came with all the tools and instructions you needed to get going very quickly. My favorite feature is that the unit is a standard trimmer with multiple adjustable handling settings AND can be turned into a very nice edger to get that clean cut looking lawn! This package also came with two batteries and lots of extra string pre-spooled to keep me trimming for a while. Don't hesitate, buy it now while the price is right!
";5.0;"B0CRRDN82M
"
Viper;Does what it says!;0;Verified Purchase;April 16, 2024;United States;"
This is a nice little budget trimmer and does great keeping the edges around my driveway clear. Its light weight, came with 2 batteries and a ton of extra trimming line cartriges. Assembly was quick and easy!
";5.0;"B0CRRDN82M
"
Ashley;Works well;0;Verified Purchase;April 9, 2024;United States;"
I used this to clear out some very thick weeds from my garden area. I was able to complete it all quickly and only using half the battery. I really like that it came with two batteries, the charger, and extra spools that already have trimer line.I would highly recommend!
";5.0;"B0CRRDN82M
"
Lizzy;Light and Durable!!!!;0;Verified Purchase;April 10, 2024;United States;"
This is such a great weed whipper, it is light yet durable! Comes with two batteries, a charger, and tons of string. Very easy to use, the roller to go around sidewalks makes life so much easier! I am so glad I got this one.
";5.0;"B0CRRDN82M
"
Jona Cannon;Love the cordless feaure;0;Verified Purchase;April 13, 2024;United States;"
I used to have a gas powered trimmer and I've been looking at a eletric replacement and found this one to work very well so far this spring. Will continue to use over the summer great product 👍
";5.0;"B0CRRDN82M
"
Joatan;I’m impressed!;0;Verified Purchase;March 31, 2024;United States;"
This product seems to be very sturdy and well-made, which got me impressed! I like how EASY it is to assemble this thing. I’ve done a quick test and it’s exactly what I was looking for. I can’t afford yard services so I try to do it myself. I’m still a beginner on that, but slowly getting better. I’d recommend it.
";5.0;"B0CRRDN82M
"
Cmvarnado12814;Easy to use!;0;Verified Purchase;April 13, 2024;United States;"
This product came boxed very compact. It was easy to put together. The batteries charged quickly and lasted long enough to do my entire lawn. It is light and easy to handle and trims extremely well.
";5.0;"B0CRRDN82M
"
Clifford a Cochran;String trimer;0;Verified Purchase;May 6, 2024;United States;"
Very impressive, love it.
";5.0;"B0CRRDN82M
"
Desiree;Happy;0;Verified Purchase;April 25, 2024;United States;"
Another satisfied customer, it was easy to assemble, the battery was already charged & it came with extra strings
";5.0;"B0CRRDN82M
"
moviemonster;Simple weed wacker;0;Verified Purchase;March 30, 2024;United States;"
I had a far more expensive battery one that continually had line problems.This one is not a commercial unit, it is for light trimming but does an excellent job. Extra line feed super easy.Put it together in 7 min. Comes in small box, goes together like tent poles.Buy it!!**And surprisingly light weight!!
";5.0;"B0CRRDN82M
"
Neil E Beazley;5 Star item....the only unknown is how long it lasts!;0;Verified Purchase;April 24, 2024;United States;"
Has met or exceeded all I was looking for in a light weight trimmer!
";5.0;"B0CRRDN82M
"
Kelly Brown;Amazing;0;Verified Purchase;April 24, 2024;United States;"
This cordless weed eater/trimmer is amazing! It's very lightweight and easy to use.
";5.0;"B0CRRDN82M
"
RichHits;Lawn edges look great;0;Verified Purchase;April 9, 2024;United States;"
Works as advertised. Has 2 batteries so you can finish longer jobs with no issues and not having to wait around. Has extra spools of string. Just got mine and love it so far.
";5.0;"B0CRRDN82M
"
jack spear;Easy to use;0;Verified Purchase;April 19, 2024;United States;"
Light weight and sturdy built easy assembly good quality product. Would buy from this seller again
";5.0;"B0CRRDN82M
"
dennis g lonnett;light weight;0;Verified Purchase;April 25, 2024;United States;"
easy to use
";5.0;"B0CRRDN82M
"
V Mistry;Amazing Trimmer and Edger;0;Verified Purchase;March 24, 2024;United States;"
Great design, very easy to assemble and it can be used as a trimmer and edger. It is powerful and does a great job of maintaining my lawn. It comes with two batteries and extra spools which will last for the whole year, It is a great value product. Must buy!
";5.0;"B0CRRDN82M
"
Mona SP;Better than expected!;0;Verified Purchase;April 7, 2024;United States;"
Didn't expect this weed eater to be as powerful as it is, so pleasantly surprised! Easy to put together and cuts very well. Very happy with my purchase.
";5.0;"B0CRRDN82M
"
Kathleen;Powerful little one;0;Verified Purchase;March 23, 2024;United States;"
Don’t be fooled by the size as this unit does the job and is lightweight which is wonderful.  My old unit was heavy and the batteries did last as long and took forever to recharge.  This unit comes with two batteries that charge up quickly! Love it!!
";5.0;"B0CRRDN82M
"
Amazon Customer;Works as it should;0;Verified Purchase;April 18, 2024;United States;"
No issues so far. Convenient for my small yard
";5.0;"B0CRRDN82M
"
Thomas;Great weed wacker!! Small powerful;0;Verified Purchase;March 25, 2024;United States;"
I was a little iffy about this product. Coming from only gas powered tools. This product is amazing. It's super lightnweight came with two batteries. Cuts amazing and doubled as a pretty decent edger. I hope there is morning products coming out that take these batteries. Like hedge trimmer or pole saw.
";5.0;"B0CRRDN82M
"
JOHN JANACEK;great;0;Verified Purchase;April 22, 2024;United States;"
works desent battery life not so great
";5.0;"B0CRRDN82M
"
A. H.;Great Trimmer;0;Verified Purchase;March 27, 2024;United States;"
Really lightweight. It's gets the job done at an affordable price. I also like that it's adjustable. My only concern is that you have to keep pressing the safety for it to stay on. Although that probably makes it safer around kids.
";5.0;"B0CRRDN82M
"
Joe;Very useful for weeds;0;Verified Purchase;March 20, 2024;United States;"
I think this tool is really useful. I used it to cut around my patio and it worked really well. The battery lasted the whole time (about an hour). This product is so much easier than a gas powered weed-eater! Just pop in a charged battery and you’re ready to begin trimming!
";5.0;"B0CRRDN82M
"
Minie;Great Weed Trimmer!;0;Verified Purchase;March 15, 2024;United States;"
I recently purchased the battery-operated weed trimmer, and I couldn't be more satisfied with its performance.As someone who values convenience and efficiency in yard work tools, this weed trimmer has exceeded my expectations. Overall, I highly recommend the product to anyone in need of a reliable and efficient yard work tool. Its long battery life, lightweight design, and impressive performance make it a standout choice.
";5.0;"B0CRRDN82M
"
casey pearson;Powerful, compact, and light;0;Verified Purchase;March 27, 2024;United States;"
I was initially skeptical of a trimmer with a 2ah battery, but I was wrong. This little beast chewed up both my front and back lawn in early spring. This came with string, 2 batteries and is easy to assemble. Would buy again 10/10
";5.0;"B0CRRDN82M
"
a diaz;Easy to operate;0;Verified Purchase;April 20, 2024;United States;"
So far so good
";5.0;"B0CRRDN82M
"
sandy;JAGROM 12-inch Cordless String Trimmer with Fast Charger.;0;Verified Purchase;March 26, 2024;United States;"
I bought it for my husband. He likes it because is very light weight and it does excellent job . He mention that likes it because ejects the cord automatically and it came with 2 batteries ! .
";5.0;"B0CRRDN82M
"
Elif;Great timmer;0;Verified Purchase;March 16, 2024;United States;"
I'm extremely satisfied with this trimmer; it's surprisingly lightweight which makes it very comfortable to use for extended periods without causing arm fatigue. Additionally, the battery life is commendable, allowing for prolonged use without frequent recharges. Overall, I'm very pleased with this product.
";5.0;"B0CRRDN82M
"
nick carrasco;Great Wacker!;0;Verified Purchase;April 5, 2024;United States;"
It's lightweight and easy to use! I would recommend this
";5.0;"B0CRRDN82M
"
Marty;Ability to cut weeds;0;Verified Purchase;April 6, 2024;United States;"
Amazing product. Great quality and price.
";5.0;"B0CRRDN82M
"
Jonathan Keffer;Works well easily breaks down for storage;0;Verified Purchase;March 27, 2024;United States;"
I was pleasantly surprised at how easy the trimmer breaks down for storage
";5.0;"B0CRRDN82M
"
Matt S;Great performance and battery life;0;Verified Purchase;March 25, 2024;United States;"
Worked great and did around my entire house on one charge.
";5.0;"B0CRRDN82M
"
RAM;great product;0;Verified Purchase;April 1, 2024;United States;"
Great product.
";5.0;"B0CRRDN82M
"
Customer;Great weed whip;0;Verified Purchase;March 30, 2024;United States;"
Great weed whip
";5.0;"B0CRRDN82M
"
SS;Works Well;0;Verified Purchase;March 24, 2024;United States;"
Works as advertised. Would recommend to others
";5.0;"B0CRRDN82M
"
Yevgeniy Ostrovskiy;Good device for personal use;0;Verified Purchase;March 22, 2024;United States;"
Light weight, powerful batteries, easy to use.
";5.0;"B0CRRDN82M
"
kevin douglas;Super light;0;Verified Purchase;March 12, 2024;United States;"
It is super light and easy to use.  I would recommend this to anyone looking for a battery powered weed eater
";5.0;"B0CRRDN82M
"
Jaime;Exactly what I wanted;0;Verified Purchase;March 12, 2024;United States;"
The product is exactly as advertised and what we were looking for.
";5.0;"B0CRRDN82M
"
Aaron Grapes;Excellent Product;0;Verified Purchase;March 9, 2024;United States;"
Great product! Love that it’s Cordless & easy to charge. Very nice design as well! Product arrived super fast.
";5.0;"B0CRRDN82M
"
stormironman65;Works Great!;0;Verified Purchase;March 21, 2024;United States;"
Works Great
";5.0;"B0CRRDN82M
"
Subhajit Sadhu;satisfied;0;Verified Purchase;March 9, 2024;United States;"
quality of the product is good and works as expected
";5.0;"B0CRRDN82M
"
John FREDERICKSEN;great;0;;April 30, 2024;United States;"
light and easy to use
";4.0;"B0CRRDN82M
"
Carlton;Wonderful Device;0;;April 20, 2024;United States;"
The batteries does not last a long time. The battery sucks, however,the weedeater meets all expectations.
";4.0;"B0CRRDN82M
"
Rilakkuma;powerful motor and durable design;0;;April 19, 2024;United States;"
I recently got my hands on this cool gardening tool – the 12-inch Cordless String Trimmer with Fast Charger, 2 X 2.0Ah Battery Powered Weed Wacker with Auto Line Feed! Sounds fancy.  Let me tell you all about my amazing experience with this awesome trimmer and edger combo.It's not only a trimmer but also an edger! With just a simple twist of the head, it transforms into an edger, making it super convenient for me to switch between trimming and edging without needing two separate tools. Plus, it has a spacer guard to protect my precious plants from accidental trimming. I get  60 minutes of runtime! Say goodbye to those annoying interruptions in the middle of yard work because of a dead battery. With its 90° adjustable cutting head and 180° adjustable auxiliary handle. Need to reach those tricky spots just adjust the angle, and you're good to go. Plus, it comes with a line cut and wheel, so you can easily change the angle according to your space needs.Plus, the powerful motor and durable design ensure a longer service life, so I know I'll be enjoying this trimmer for years to come.
";5.0;"B0CRRDN82M
"
Terry;Good cordless trimmer;0;;March 24, 2024;United States;"
I got this because I needed a new trimmer and was looking for a cordless one and after reviewing, I thought I would give this one a try, and it has worked really good.  Some of the things that attracted me were the dual batteries provided, extra trimming spools, and the adjustability of the trimmer.  My old one would rotate 90 degrees but I could not adjust the angle of the trimmer head, I really like how this one allows you to rotate, adjust the angle, and even adjust the grip too.  Assembly was easy, and I like how you can break it back down for storage in months its not needed. Operation wise it has worked really good, the first time I used and did the entire yard it used up most of the first battery.  Had I needed to do more, having the additional battery was great, now it is trimmed though it quicker to maintain.  I checked after my initial use and there is still a significant amount of wire on the spool too, so with all the extra spools I won't need to get more for a long time most likely.  Unit trims easily and quickly and with the adjustments its comfortable to use and accurate. Extremely satisfied with it.
";5.0;"B0CRRDN82M
"
Kathleen;Efficient Lawn Maintenance;0;;April 6, 2024;United States;"
The 12-inch Cordless Lawn Mower with Fast Charger has significantly streamlined my mowing process. This mower comes with 2 batteries and a fast charger, allowing for continuous mowing without the need for prolonged waiting periods. Its manual adjustment cord length feature ensures precision, and with the push of a button, the trimmer dispenses the perfect amount of cord for impeccable cutting and edging every time. Whether mowing along the sidewalk or trimming grass around flower beds, this mower delivers precise results with minimal effort. Additionally, the package includes 8 mower cord spools and 2 spool covers, ensuring I have more than enough supplies for multiple mowing sessions without the hassle of constantly searching for replacements. This mower has not only increased the speed at which I mow but also reduced the difficulty of the process, simplifying my lawn care routine.
";5.0;"B0CRRDN82M
"
Candace;Making lawn care easier and more effective;0;;April 8, 2024;United States;"
This cordless string trimmer and edger are designed in a sleek and compact shape with a bright color, and it is made from durable and sturdy materials, which could serve for a longer life.  It is not only easy for me to install and use this product, but also convenient to convert from trimmer to edger. I like the adjustable cutting head and handle, and they offer me great flexibility to trim and prune with precision. With the auto-feed mechanism and line cut, this trimmer could keep the rope at a perfect length and make the job more efficient and safer. Plus, this trimmer has a powerful battery, so I could tackle my whole yard without interruption. Overall, this cordless string trimmer make my lawn care easier and more effective. It helps me a lot.
";5.0;"B0CRRDN82M
"
Erin;Reliable and easy to use;0;;April 14, 2024;United States;"
The 12 inch cordless string trimmer has become my essential tool for yard work. It's lightweight and includes two batteries, so I can keep trimming without interruptions. Setting it up is simple, and switching between trimming and edging is easy as well. I like the automatic line feed feature and the extra spools included. While it might not tackle heavy duty tasks, it's perfect for keeping my average sized yard neat and tidy. It's a reliable trimmer for my lawn care needs.
";5.0;"B0CRRDN82M
"
Allison;very useful lawn tool;0;;March 9, 2024;United States;"
I've been using this 2-in-1 Cordless String Trimmer for my lawn, and it's made my yard work so much easier. I love how versatile it is. With just a simple rotation of the head, it transforms into an edger, saving me time and effort. Plus, the spacer guard protects my plants while I'm trimming, which is really handy. The battery life is impressive too. It comes with two lithium-ion batteries and a fast charger, so I get a total around 60 minutes of working time. This is great for completing all my yard work without any interruptions. Just remember to let the battery cool before charging. The cutting head can be adjusted to 90° and the auxiliary handle to 180°, allowing me to easily maneuver the trimmer in tight spaces. And with the line cut and wheel, I can change the angle according to my needs, making pruning nicely. The automatic line feed and cut feature is so useful function too. It supplies the rope automatically and keeps it at the right length, so I don't have to worry about it. Plus, the protective cover ensures my safety while using it. It only requires simple assembly and then it's ready to go. The powerful motor ensures a longer service life, and they even provide extra coils for added convenience. I'm really impressed with this trimmer and I know I can rely on it for all my yard work.
";5.0;"B0CRRDN82M
"
snowman;Powerful and easy to use.;0;;April 1, 2024;United States;"
I had no idea this lawn mower would work so well. It is very light in the hand, easy to carry and convenient, simple and fast operation, strong power, many weeds, branches can be easily cut off effortlessly. It's great for home gardening. With this mower, the grass in my home will be very convenient to take care of later. The handle feels good, feels good to hold, and the rod is the right length. The battery life also makes me very satisfied, if it is fully charged, it can be used continuously for nearly an hour, which is very convenient and practical. My neighbor saw this lawn mower and wanted to buy one, too.
";5.0;"B0CRRDN82M
"
Cathy;Easy setup and efficient trimming;0;;March 31, 2024;United States;"
This string trimmer runs on batteries, so I don't need cords, which is more convenient. Setting it up is easy. It's powerful and can nicely trim the edges, making the lawn look smooth and even. One full charge allows me to trim all the edges, so I don't need to recharge before finishing.
";5.0;"B0CRRDN82M
"
Sara  Jones;it comes with 2 batteries;0;;March 15, 2024;United States;"
The cordless design of this string trimmer makes it convenient to use. I no longer have to worry about tangled cords or limited mobility while trimming my lawn or edging around obstacles. The inclusion of 2 X 2.0Ah batteries is a nice feature. I can easily swap out batteries when one runs out of charge, allowing me to continue working without interruptions. The fast charger ensures that the batteries are quickly recharged, minimizing downtime. The auto line feed feature is a big plus. I no longer have to manually adjust the line length, saving me time and effort during trimming sessions. The 20V power ensures that the weed eater tackles tough grass and weeds with ease, providing clean and precise cuts.
";5.0;"B0CRRDN82M
"
Noa;Cordless String Trimmer;0;;March 17, 2024;United States;"
I recently gave my lawn its first trim of the season, and I've got to say, the cordless string trimmer I used was really handy. It's not heavy at all, which made moving around and getting the job done less of a chore. I was especially focused on edging, and it nailed it, giving me those neat, clean lines along my lawn's borders that I love. The length of the trimmer is just right, easy to handle. It comes with two interchangeable batteries, and they last long enough for me to tackle both my front and back yards in one go. Adjusting the string length is a breeze, which is great because I like to tweak it depending on what part of the lawn I'm working on.
";5.0;"B0CRRDN82M
"
