username;title;model;verified;date;region;text;stars;id
Barbara Clark;You must have reliable Internet/WIFI.  Not good in my area.;Color: Black;Verified Purchase;May 5, 2024;United States;"
I wish I could use this item.  I doubt I will ever be able to use it.  Rural living.
";3.0;B0BVB5PTDK
Holly;Love it for the most part;Color: White;Verified Purchase;March 18, 2024;United States;"
I’ve had this vacuum 8 months. It’s worked fine up until now. It’s recently started creating its own map and won’t go clean a zone I’ve sent into. I have recently reset the map of the house to see if that works. The battery is def not lasting long anymore which is another reason I bought this. It only made it 80min this morning before almost dying.
";3.0;B0BVB5PTDK
Bob Roberts;Unreliable, low build quality, poor performance;Color: Black;Verified Purchase;May 4, 2024;United States;"
I’ve owned this a while now and the experience has been disappointing.- front wheel spontaneously shattered while in use. It then ran over the shards and jammed itself. It was easy to buy replacement wheels at least…- Later, the door holding the rollers in spontaneously broke while vacuuming, and the rollers fell out. It kept trying to operate, ineffectually.- It leaves large amounts of dust and debris at the edges of area rugs, because when it climbs onto  the rug, it’s tilted and lifted too high to get adequate suction to vacuum the floor next to the rug.- Its object avoidance doesn’t detect cables and cords, which it often gets jammed on. I need to carefully check that a few are up and out of the way before each run.- Gets stuck on floor vent covers.- Sometimes gets stuck on the legs of chairs after successfully navigating inside the chair — why can’t it retrace its route to get back out?All in all, I find myself still needing to redo its job after it runs. It’s better than nothing, but not good enough.
";2.0;B0BVB5PTDK
John E. Knocksville;It vacuums pretty well... BUT...;Color: Black;Verified Purchase;January 25, 2024;United States;"
This thing has a very impressive vacuum but to say it ""mops"" is quite a stretch. All it does is drag the pad around. Unless you start with an already pretty clean floor, this thing is hardly going to do much in the way of cleaning. I made note of dozens of spots on the floor for a before and after comparison and literally ALL of them remained relatively untouched after a mop.If you're getting this to maintain a floor that you plan on cleaning with something actually capable like a shark steam mop then that's one thing. If you think this thing is going to keep up on your mopping for you, your are hella mistaken.
";3.0;B0BVB5PTDK
Jeffrey R.;Works great, but....;Color: Black;Verified Purchase;April 18, 2024;United States;"
The ""avoids pet waste"" routine could use a bit of improvement.
";3.0;B0BVB5PTDK
Angela smith;Only connects to a specific Wi-Fi signal.;Color: Black;Verified Purchase;April 12, 2024;United States;"
Still can’t connect so unable to rate functionality. Hopefully can be resolved
";3.0;B0BVB5PTDK
BB;Great on hard surfaces for dog hair, but not carpet;Color: Black;Verified Purchase;August 29, 2023;United States;"




                    The media could not be loaded.
                



This is written with the understanding that no robot vac is going to replace using a standard vacuum and floor cleaning.  You will always have to do a more thorough cleaning weekly.I purchased this in May for a brand new house.  We have mostly LVP floors with a few densely woven thick pile rugs.  We don't wear shoes in the house. We have two large dogs that shed a lot, they are in the house a couple hours a day and lay on the living room rug. I do brush them at least every other day...yet the shedding continues!  I was hoping this would save me a bit of sanity.I was not able to use this until August, so I am past the return date.  Had I known it would not be able to keep up with the dog hair on the carpet, I would have went with a lower price machine and just have it take care of the hard floors because even with this pricey top of the line model, I may as well just have it do the hard floors and vacuum the rugs myself. I throughly vacuumed everything twice before beginning to run the roborock through its paces.  I have been using it nightly for a week, increasing suction and trying to figure out a way to get it to get the hair off my carpets.  It is not working.Watch the video and you will see that after having the vacuum suction on max, and setting it to deep clean there is still hair on top of the rug that come off with the pass of a roller (or my socks, or on my pants, etc.  (During deep clean it goes over the carpet twice, which BTW my nice upright vacuum requires two passes during heavy shedding season) the pictures show how much dirt and hair I vacuumed off of a 14 by 20 foot area after the roborock had just gone over my carpet, twice on max.  (And my dogs had not set foot on it yet)This really does not hold true to what it says it will do, but in the end, it does help keep at least some of the hair in the house under control that is on the hard surfaces, I appreicate the self cleaning and dust sumping feature and it is very good at mapping. But for the price, if you have dogs or lots of other dirt, I would get a lower priced machine.
";2.0;B0BVB5PTDK
Caliell;After several months I have to say its alright but could be better;Color: White;Verified Purchase;July 18, 2023;United States;"
Had it for several months now, but to be honest owning Roborock MaxV Pro Ultimate this is kind of two steps forward, one step back kind of deal. It has good pathing. It cleans adequately well (not much better than S7 latest model) and most of all lacking video camera. A lot of people do not like it due to privacy issues, but it is huge help.l, especially when you are let's say at the dentist being treated and get the message that roborock is stuck. With live feed camera you can reorient (with lag delay) and remotely control roborock out of whatever it stuck on, but without camera on S8 you have to rely on house map, and blind orientation in hopes you can guess good enough at your robots direction, or click point and go enough for it to finally get unstuck. There is better suction and better, somewhat better scrubbing (still not good enough, just enough to clean up, before you need to hard scrub hardcore stains and glued toddler food to the floor yourself, but enough to help you where you don't have to do the backbreaking labor of cleaning entire floor yourself), but not to the point of wow factor.
";3.0;B0BVB5PTDK
Tester;OMG worked and then didn't;Color: White;Verified Purchase;November 8, 2023;United States;"
This creation is unbelievable!  I used roomba's only, and after the last one self-cleaning completely dissatisfied me I decided to try something new. Then I think of all robotic activities this thing can do, sometimes it makes my head to spin around. Performance is great, the setting options for cleaning and etc via phone app is unbelievable. All you have to do is discard the dirty water tank, refill the clean water tank and occasionally change the vacuum bag. The design, the materials the product is made off speaks volumes too. This floor robot is worth every single penny of it. Might be not easy get it connected to the app, though. For some unknown reason I wasn't able to connect it with my galaxy 5 flip, but was fine with my old galaxy flip phone. Super happy with my investment.I don't know what went wrong, if it is the latest software update or what, but performance is terrible now. This thing even can't pickup a light small pieces from the floor, keeps a lot of places not vacummed, same goes for mopping. The stars I gave are only for the idea, no need to clean it and for a lot of cleaning setting options other than that no good at all.Amazon won't let me add up more than 1 picture,(had to submit the review, go back and upload it,don't feel like spending a half of hour on sharing my review)kept saying something went wrong. My opinion something really went wrong with Amazon because it is nothing like it used to be.At this point to save my nerves I pulled out my 11 years old roomba to finally get my floors cleaned.
";2.0;B0BVB5PTDK
cb;Dismal customer service;Color: Black;Verified Purchase;February 9, 2024;United States;"
My Roborock is less than a year old. Yet a couple of months ago, it stopped going back to charge when the battery gets low and just sits there. I have contacted customer service both directly and through Amazon. After making me send videos, exchanging information, which took some significant time, their only offered solution was to send the robot to the repair facility, which would mean that I would be without the robot for about three weeks, taking into account shipping back and forth. I didn't pay $1,600 for a device to have to be without it and spending hours doing my floors myself. I requested both time that they send a new unit (and I would gladly return the defective one after I get the replacement), to no avail. What a disappointment. So be prepared for your unit to stop working well after about 6 months and figure if $1,600 is worth it for you.
";2.0;B0BVB5PTDK
Lili;Good for flat floors, not tile.;Color: Black;Verified Purchase;June 3, 2023;United States;"
I have been happy with most features on this product, the app is nice, I can check the status of the robot, pause it, change it’s current routine and so on.I like the dock, auto empty and how easy it is to empty and refill to containers for the clean and dirty water.The mapping did well, and adjusts to new obstacles just fine, like the cat sitting in its way, watching it.  The robot went around.  There was no robot vs cat showdown.What I have not been happy with is that is seems this robot is built for flat surfaces.  I have tried it simply for vacuuming purposes on a tile floor and it, on differing suction settings, doesn’t always get between the tiles cleaned well, not to mention how horribly it mops a tile floor.  It skips the edges of the tile and the grout (see photo).It is great for keeping daily dust and cat hair off the floor but there is a cost to benefit ratio to consider.
";3.0;B0BVB5PTDK
sam;keep getting stuck;Color: Black;Verified Purchase;February 4, 2024;United States;"
kept getting stuck in places that is open and enough room for the robot to return back on its track. For the price paid you would think they would make them smarter
";3.0;B0BVB5PTDK
StockGuy;It did not pick up any dust after multiple attempts. The tech phone support is awful.;Color: Black;Verified Purchase;February 12, 2024;United States;"
I bought the device because of its LIDAR navigation and top of the line coswt. I read the manuals and learned the diagrams of all parts and their maintenance intervals. The roborock app did not recognize my wireless network but the MiHome app did and mapped my rooms. I elevated all the chairs in the house during the mapping then I vacuumed all the carpeted areas and mopped the wood floors with the device. The dust bin in the device was absolutely clean, containing no dust. The filter in the dust bin was clean and looked new. The dust bag in the large plastic container in the mothership was empty after emptying the robot bin using the app. The dirty water container contained essentially clean water after emptying the robot. The wood floors were still dirty. I called roborock tech support. The were utterly incompetent and obstructionist. They first sent me a text message ""to confirm I could receive text messages."" I asked why they couldn't send a troubleshooting text message as their first message? They said this is their protocol. Then they sent me a troubleshooting text. In it they asked me to crumble crumbs on the floor and take a video of the robot passing over the crumbs and send it to them. I said why couldn't they just walk me through troubleshooting steps. They hung-up on me. I called back and got a different representative. I asked them to walk me through troubleshooting steps. They said they couldn't help me and had to transfer me back to the first representative because that is their protocol. I objected. They wouldn't budge. I returned the device. It didn't work at all. I wasted a whole day. Very frustrating. Bad support and non-functioning device.
";1.0;B0BVB5PTDK
Jewel Zhu;Overpriced not with questionable design;Color: White;Verified Purchase;December 22, 2023;United States;"
First of al this the S8 pro ultra is a cord killer, worse than the s7. I guess it is a backward upgrade? Additionally, its design of elevating itself from floor area to rug areas in the same session is good in theory, but disastrous in practice. It is guaranteed to leave dirty water marks from the mop when vacuuming the rug.
";3.0;B0BVB5PTDK
Kevin;Dust jams, constant problems;Color: Black;Verified Purchase;April 25, 2024;United States;"
Within a few days, I got error messages saying there was a dust jam. It is not at all obvious how to troubleshoot, and their booklet and app advice is really unclear.I think I’ve spent more time cleaning it out and troubleshooting it then it has saved me from just doing the vacuuming myself. Pretty disappointing for something that’s $1000+.
";2.0;B0BVB5PTDK
Juan S. Alzate;This product will drive you crazy;Color: Black;Verified Purchase;October 7, 2023;United States;"
Embarking on my journey with the Roborock S8 Pro Ultra Robot, the initial weeks were nothing short of delightful. The device presented itself as a capable, intelligent, and convenient cleaning companion, offering a welcome respite from manual house cleaning. Its sleek design, efficient mapping, and strategic cleaning paths particularly stood out, creating an illusion of a hands-free cleaning future.However, as weeks progressed, the sheen rapidly diminished, giving way to a plethora of frustrating issues that overshadowed its once admired capabilities. The consistent stumbling block was the frequent entrapments – the robot often found itself lodged in corners or stuck amidst household items, requiring constant supervision and defeating the purpose of an autonomous cleaner.The pet hair management, or the lack thereof, was another stumbling block for my experience. The tangles, jams, and subsequent manual cleanups became a frequent ritual, with the robot struggling to manage the hair shed from my furry companions. The minuscule dust bin and impractically designed dust bag compartment further exacerbated the problem, creating more mess than it managed to clean up.This accumulation of issues eventually dulled the initial sparkle of technological convenience. After a few short weeks, I found myself pondering whether manually cleaning my home was indeed a more reliable and less frustrating alternative to the now erratic robot vacuums.When the Roborock finally capitulated just three months into its tenure, the disillusionment was further amplified by the staggeringly slow and inconvenient customer service, providing responses often after a full 24-hour cycle and in the unsociable hours of 2 - 4 am.In reflection, while the Roborock S8 Pro Ultra Robot initially dazzles with its intelligent navigation and sleek design, the subsequent myriad of operational and design flaws quickly dim its appeal. My journey from initial delight to subsequent frustration has reshaped my perspective, positioning a manual cleaning session as a more appealing prospect than wrestling with the recurring issues presented by the robot.
";1.0;B0BVB5PTDK
michelle wheeler;I thought it would mop better than it advertised;Color: Black;Verified Purchase;January 13, 2024;United States;"
I liked the fact that it covered vacuum and mopping of all the floors but it don't mop as thorough as it advertised.
";3.0;B0BVB5PTDK
Anton;Gets tangled in cords;Color: White;Verified Purchase;October 14, 2023;United States;"
The idea of the vacuum cleaner and mop is great. However, this model lacks the camera, which allowed the previous model to effectively detect and avoid cords and cables on the floor. This model has the advantage of drying the mop, preventing it from stinking however, the fact that it cannot avoid simple cords makes me want to look for an alternative model with a camera, which can more effectively detect and avoid such obstacles.
";3.0;B0BVB5PTDK
ACarp;Doesn’t do what it claims;Color: Black;Verified Purchase;April 5, 2024;United States;"
First, this product is not 5G compatible and they company will not fix the issue.  Second, if you have pets forget about it cleaning anything.  I spend more time cleaning the vacuum itself than it would take to just sweep the floor with a broom
";2.0;B0BVB5PTDK
cristina s bethards;I demand a refun;Color: Black;Verified Purchase;March 3, 2024;United States;"
This thing was the best…. Until it wasn’t. Literally it’s like it aged. It no longer can find its way to the dock , it doesn’t pick up debris or mop , its method of cleaning looks like a toddler with a crayon. I’m beyond upset . It requires a lot of up keep which I fully did and invested time and money which now do me no good.
";2.0;B0BVB5PTDK
Sabrina;Great while it lasted;Color: Black;Verified Purchase;March 6, 2024;United States;"
This thing was wonderful for the six months or so that it worked. After that, we started having tons of problems with the vacuum action... Originally saying that it was clogged though we couldn't find anything in the base or the vacuum. Eventually it stopped saying it was clogged but now it doesn't pick anything up at all.. extremely disappointed for the cost.
";2.0;B0BVB5PTDK
Arun Gupta;Extremely poor object avoidance;Color: Black;Verified Purchase;November 24, 2023;United States;"
The object avoidance is extremely poor. It gets tangled in every cord and charger. It cannot avoid any object that is smaller than a pair of flip flops. Knocked/displaced everything else. Got seriously tangled in every charging cord.Very noisy: The mop drying takes a default time of 3 hours. For 3 hours, the vacuum keeps making a whirring noise as it dries the mop. The duration of drying cannot be set to less than 2 hours. So, for two hours, the vacuum will keep making a whirring noise as it dries the mop.Strange behavior: If the power to the main unit is cut, the robot jumps off the charging dock and just stands in front of the dock, away from it. Why can't it stay on the dock? No idea. Imagine if the power goes off and the robot is now standing in front of the dock. Anyone can stumble on it in the dark and have an accident.Map loading: Map loading is slow, slow , slow. It just kept complaining about slow network. It is actually not the network, it is something to do with the roborock itself. At one time, I had to power cycle the main unit to get the map to load.Mapping: The map editing is very clumsy. I tried to keep rotating the 3D map to an orientation which made sense to me, but as I rotated clockwise, it kept moving the map anti-clockwise. Had a tough time getting the map oriented to the way I wanted.For the price, I expected lot better.
";1.0;B0BVB5PTDK
Ben W;Roborock's having some QC and support issues;Color: Black;Verified Purchase;January 31, 2024;United States;"
I have 2 roborock S6 MaxVs, and in November 2023 I bought the S8 Pro Ultra, and then again in mid-December for my mother for Christmas. I am a HUGE fan of these devices. I tell so many people about them. I've never had a problem with them that wasn't easily corrected.Of course when I gifted my mom one of these for Christmas, problems started. First the water tank stopped self-emptying. Mom contacted support, and of course they recommend ""factory reset"". This, for whatever reason, made it so water would self empty, strange, but ok whatever. Then a few days later, the vacuum portion stopped self-emptying. Support for Roborock got quiet when we inquired about a warranty exchange, twice.Now that today is the last day for returns, I wanted to exchange the item, however that wasn't an option and now it is $400 more than what I paid in mid-December. I contacted Amazon, who wanted me to return the original, pay full price for another, and offered to only comp the difference after the item was delivered. This sounds suspicious, I asked why I couldn't get comped after I placed the order, and was given ""we just can't"". So no, I will not be paying another $1600 and hope that Amazon will give me a partial reimbursement. This has been a failure all around with both Amazon and Roborock.
";1.0;B0BVB5PTDK
Edward Romanita;Really tough to connect app to device;Color: Black;Verified Purchase;December 22, 2023;United States;"
This vacuum relies solely on the app on your phone to map Out the house and properly clean.  Without connecting to the app on your phone it just cleans a small area over and over instead of the entire house.  I was able to connect the app initially and it worked great for a week.  After that it disconnected and have not been able to reconnect t agin.  It was so frustrating that I ended up returning the unit and just got another one.  Guess what?  Still not able to connect!  Ugh…. So frustrating.
";2.0;B0BVB5PTDK
Brian B;Horrible customer service;Color: Black;Verified Purchase;May 24, 2023;United States;"
If you buy this and have a problem don’t count on them giving you any kind of reasonable customer support. They always have an excuse or they always come back asking for more information even after you have provided them step-by-step instructions to reproduce the problem 100% of the time. This company Hass to have the worst customer service on the planet, making Comcast look like a dream to deal with. For what this costs there’s no excuse for their condescending attitude and behavior. I recommend you look for a different vendor’s product.The sad thing is, when it works it works great, but they have serious algorithm problems where the device cannot get around certain obstacles if it is said to clean specific rooms, but if it is said to do a full house cleaning it can get around those same obstacles that have not moved 1 mm from the last cleaning. I’ve reported this to them, I’ve provided them high resolution video, screenshots, logs, multiple phone calls, and multiple emails. They keep coming back with more and more excuses. This is not a company you want to do business with until they change their behavior and attitude.One more thing, don’t buy this for Alexa integration, because all you can do is start and stop it but you can’t tell it to do any routines or a specific room or change from mop to vacuum or to both, it’s basically on or off.I’d give this zero stars if I were allowed solely because of their customer service.
";1.0;B0BVB5PTDK
Brent Mason;Disappointed with Missing Basic Features on the Roborock S8 Pro Ultra;Color: Black;Verified Purchase;February 9, 2024;United States;"
I have been an iRobot customer for years, I decided to make the switch due to reviews online on this product and its ability to mop. While its cleaning performance and navigation capabilities are great, I am left disappointed by the absence of basic features that should be standard in a vacuum of this caliber.One such feature missing is auto-detection when the dustbin is full. It's baffling that a device at this price point lacks such a fundamental functionality instead of being able to rely on the vacuum to alert me when it needs emptying or return to the base to auto-empty. I am forced to constantly monitor it myself, which defeats the purpose of having a fully autonomous cleaning device in the first place. Even budget vacuums costing a fraction of the price come equipped with this feature, making the absence of it on the Roborock S8 Pro Ultra all the more glaring.While the vacuum performs admirably regarding suction power and navigation, its lack of basic functionality severely hampers its overall appeal. Until Roborock addresses this issue, I cannot in good conscience recommend the S8 Pro Ultra to others, especially when more affordable options on the market offer superior convenience.
";1.0;B0BVB5PTDK
Lab K.;Got sent a USED and DIRTY Roborock;Color: White;Verified Purchase;February 28, 2024;United States;"
I got sent a USED open box Roborock s8. The mop was still wet and dirty, filters were all dirty and the scratch/scuff marks all over. Will return and hopefully get a replacement that’s NEW for the price I am paying for it
";2.0;B0BVB5PTDK
