username;title;model;verified;date;region;text;stars;id
Harrison;Great value for the price;Pattern Name: Strainers;Verified Purchase;April 30, 2024;United States;"
I bought these as a gift for my wife and she really likes them.
";5.0;B007TUQF9O
Nahagah;Affordable Quality;Pattern Name: Strainers;Verified Purchase;April 18, 2024;United States;"
My husband purchased these for straining herbal teas, but they are perfect to use to drain pasta and extract juice from blended fruit as well.I definitely recommend!
";5.0;B007TUQF9O
Miss;Great Addition to My Kitchen Equipment;Pattern Name: Strainers;Verified Purchase;March 28, 2024;United States;"
I needed to replace a old, cruddy, small strainer.  Ended up getting this set because the price for the set was about the same a the price for a single small strainer.  The quality is excellent and I have been pleased with the performance.  I use it to rinse vegetables or strain pasta, sift powdered sugar, flour, and cocoa, and strain sauces.
";5.0;B007TUQF9O
Ericka;Sturdy;Pattern Name: Strainers;Verified Purchase;April 26, 2024;United States;"
I haven't used them yet, but the quality is there. Nice & sturdy.
";5.0;B007TUQF9O
Gwen A. Ward;Strain;Pattern Name: Strainers;Verified Purchase;April 30, 2024;United States;"
Quality strainers. Easy to use, and clean.
";5.0;B007TUQF9O
langston howard;Great strainers;Pattern Name: Strainers;Verified Purchase;May 2, 2024;United States;"
Really nice, sturdy metal frames
";5.0;B007TUQF9O
Donna Atwood;Great set of strainers, built to last!;Pattern Name: Strainers;Verified Purchase;April 7, 2024;United States;"
My last strainer came apart at the metal rim that holds the screen to the frame. This set is made with solid rims, so they are not likely to come apart. Useful, good value for three strainers.
";5.0;B007TUQF9O
Bara Swinson;Flexible sizes for different uses;Pattern Name: Strainers;Verified Purchase;April 21, 2024;United States;"
Made well. Good mesh size for straining liquids. I like the selection for variety of jobs.
";5.0;B007TUQF9O
Morena;Buena calidad;Pattern Name: Strainers;Verified Purchase;April 22, 2024;United States;"
Lo recomiendo, llegó a tiempo
";5.0;B007TUQF9O
Sheryl Paul;Strainers different sizes;Pattern Name: Strainers;Verified Purchase;April 11, 2024;United States;"
Best buy for the price. I get multi used from this product. Again fantastic buy for your money.
";5.0;B007TUQF9O
ives6227;Works fine;Pattern Name: Strainers;Verified Purchase;April 9, 2024;United States;"
Exactly what I needed at a good price.  Not heavy, not huge, but works perfectly for many kitchen uses.
";5.0;B007TUQF9O
md44;Sturdy and 3 great sizes;Pattern Name: Strainers;Verified Purchase;April 10, 2024;United States;"
I use these all the time, for rinsing veggies or straining pasta and even making drinks.They are very sturdy and work as expected.
";4.0;B007TUQF9O
Megan;Well made;Pattern Name: Strainers;Verified Purchase;April 13, 2024;United States;"
These hold up well I use the often,I use them weekly.
";5.0;B007TUQF9O
Enrique J. Perez;Nice Strainers;Pattern Name: Strainers;Verified Purchase;April 13, 2024;United States;"
Very useful, great deal
";5.0;B007TUQF9O
RICHARD L;Perfect;Pattern Name: Strainers;Verified Purchase;April 18, 2024;United States;"
Great
";5.0;B007TUQF9O
Janice Patton;Great Product;Pattern Name: Strainers;Verified Purchase;April 10, 2024;United States;"
Grate design. Great quality.  I'm happy with my purchase.
";5.0;B007TUQF9O
Donna H;STURDY!!!;Pattern Name: Strainers;Verified Purchase;March 28, 2024;United States;"
Without a DOUBT, this is a best set of strainers I've ever owned! You know you have a kitchen TOOL when you use them! ""Ease-Of-Cleaning""....heh heh! Welcome to the Club!
";5.0;B007TUQF9O
TM Conway;Love them;Pattern Name: Strainers;Verified Purchase;March 21, 2024;United States;"
I really like having the 3 sizes. These are pretty sturdy, and I've been using the largest one and smallest one at least once a day in the month I've had them. I really like that they have braces on the edge to hold them steady on a pan.
";5.0;B007TUQF9O
Kevin Aubin;Love these strainers!;Pattern Name: Strainers;Verified Purchase;April 1, 2024;United States;"
These are perfect and love the different sizes to strain anything you need to.
";5.0;B007TUQF9O
Amazon Customer;Good quality;Pattern Name: Strainers;Verified Purchase;April 3, 2024;United States;"
These are great quality and I love the size variations for different needs!
";5.0;B007TUQF9O
john ujvary;Wow!;Pattern Name: Strainers;Verified Purchase;March 28, 2024;United States;"
What a great deal. I thought they would be a little flimsy but they are very sturdy and get the job done.
";5.0;B007TUQF9O
Nicole;My go-to strainers;Pattern Name: Strainers;Verified Purchase;March 22, 2024;United States;"
These work for everything, really. Every time I need to set up a new kitchen, I end up buying another set of these. The mesh is fine, and they don't rust easily.
";5.0;B007TUQF9O
CM Oneal;3 mesh sieves;Pattern Name: Strainers;Verified Purchase;March 29, 2024;United States;"
These are really good quality. Have used all sizes. Go thru dishwasher great. I'd definitely these again.
";5.0;B007TUQF9O
Rachel;Nice;Pattern Name: Strainers;Verified Purchase;April 8, 2024;United States;"
It is nice and sturdy
";5.0;B007TUQF9O
Edward Brumbaugh;Every kitchen ought to have these;Pattern Name: Strainers;Verified Purchase;March 29, 2024;United States;"
Very well made, easy to use and clean.  A great deal at this price.  Highly recommended.
";5.0;B007TUQF9O
Susie;WONDERFUL!;Pattern Name: Strainers;Verified Purchase;March 20, 2024;United States;"
These strainers are awesome!! They came in perfect shape and not bent or dented at all. They are so sturdy and strain things perfectly. Highly recommend!
";5.0;B007TUQF9O
BLynn;Perfect set;Pattern Name: Strainers;Verified Purchase;March 13, 2024;United States;"
I purchased these mainly for the larger one to use for steaming vegetables over a pot of boiling water. It is nice that there are multiple sizes for multiple uses, and I’m happy with this purchase.
";5.0;B007TUQF9O
J. Shackleford;Just what I need.;Pattern Name: Strainers;Verified Purchase;March 7, 2024;United States;"
I have been searching for a long time for assorted size “strainers” so I don’t have to use my large colander for small jobs.  These are exactly what I need.  Cuisinart quality at a great price.  I expect to be using these in my kitchen for many years to come.
";5.0;B007TUQF9O
josh;Excellent quailty;Pattern Name: Strainers;Verified Purchase;March 22, 2024;United States;"
We use these for dry and wet applications, and they work incredibly well and are very sturdy. I expect to have them for a lifetime.
";5.0;B007TUQF9O
Shel;Great Value;Pattern Name: Strainers;Verified Purchase;March 4, 2024;United States;"
I needed a new mesh strainer and for the price I saw the set of three was about the same as just buying the one. I use the smallest one for lose leaf tea and the others for just about everything needed. They are dishwasher safe too which is plus.
";5.0;B007TUQF9O
Chaz;Crucial for washing and straining;Pattern Name: Strainers;Verified Purchase;April 2, 2024;United States;"
Helps wash berries, strains stocks, etc.
";5.0;B007TUQF9O
Mary Ann;Great For the Price;Pattern Name: Strainers;Verified Purchase;March 18, 2024;United States;"
These are as pictured and described. I love them and they are well made. They store easily and the three sizes are perfect for all your straining needs.
";5.0;B007TUQF9O
Nicole;Great quality and sizes!;Pattern Name: Strainers;Verified Purchase;March 17, 2024;United States;"
I'm enjoying these strainers for various uses in the kitchen. They are made well, wash well and clean easily. The sizes are all very useful.
";5.0;B007TUQF9O
Rylee;Must need!!;Pattern Name: Strainers;Verified Purchase;March 27, 2024;United States;"
I needed these mesh strainer to wash rice! It works great!
";5.0;B007TUQF9O
SC Customer;Strainers;Pattern Name: Strainers;Verified Purchase;March 17, 2024;United States;"
I love the fact that these have larger lips and very sturdy screens. It's what you would expect from Cuisinart. Great purchase.
";5.0;B007TUQF9O
Farseer1952;BEWARE - THIS IS THREE PACKS NOT JUST A SET OF THREE STRAINERS;Pattern Name: Strainers;Verified Purchase;February 19, 2024;United States;"
I thought this was going to be three strainers - no it came in a big box - three sets of strainers - they're ok but I guess there's going to be two gag gifts this year to my kids each receiving a set of strainers..... :-}
";4.0;B007TUQF9O
SwansonFineArts;Great set;Pattern Name: Strainers;Verified Purchase;January 20, 2024;United States;"
Great set of mesh strainers.***Pros***This set contains three (3) sizes of mesh strainer. The smallest one is perfect for sifting powders like powdered sugar, adding a dusting of cornstarch to french fries, or other small applications. I haven't personally used the middle one very much, but it is useful. And the biggest one I use to rinse beans such as split peas for soup or garbanzo beans for making hummice. Overall I would recommend this set. They are easy to use, easy to clean, and overall a good purchase.**Cons***It would be nice if the set had insulated handles for dealing with hot items, but a pot holder works fine.
";5.0;B007TUQF9O
DetroitBaby;Exactly as shown;Pattern Name: Strainers;Verified Purchase;March 8, 2024;United States;"
Works good especially for flour.  I use the little one when I squeeze my Lemons to keep the seeds out of whatever I'm making.
";5.0;B007TUQF9O
KATHALYNN PICKRELL;Excellent;Pattern Name: Strainers;Verified Purchase;March 7, 2024;United States;"
Sturdy and the multiple sizes is a bonus. Use this at least two times a week.
";5.0;B007TUQF9O
Nick;Well made for the price;Pattern Name: Strainers;Verified Purchase;March 7, 2024;United States;"
These are pretty good quality for the price and I like that they're stainless steal. I dont use plastics for cooking anymore
";5.0;B007TUQF9O
jennifer Shaffer;Get out your ruler;Pattern Name: Strainers;Verified Purchase;January 31, 2024;United States;"
Haha make sure you know exactly what size you are wanting. All 3 of these were smaller than I wanted. I was originally disappointed with myself for not measuring and buying on the fly. However the smallest one I use way more than anticipated. It works perfectly for mason jars!
";4.0;B007TUQF9O
Sheridan;Well made;Pattern Name: Strainers;Verified Purchase;February 20, 2024;United States;"
Need a new set as my plastic ones were getting ready to fall apart.The are sturdy and don't feel like it will fall apart when trying to strain water such as spinach.Would buy again.
";5.0;B007TUQF9O
Katy J;These are great.;Pattern Name: Strainers;Verified Purchase;March 7, 2024;United States;"
Surprised by the quality and sturdiness for such a reasonable price.
";5.0;B007TUQF9O
Lesli;Works well;Pattern Name: Strainers;Verified Purchase;March 2, 2024;United States;"
These hurt my hand a little, but better than most!
";4.0;B007TUQF9O
G. Reynolds;VERY USEFUL TOOLS;Pattern Name: Strainers;Verified Purchase;March 14, 2024;United States;"
LIKE THEM ALL.
";5.0;B007TUQF9O
L. Koller;Didn't know how handy these were;Pattern Name: Strainers;Verified Purchase;February 20, 2024;United States;"
I find myself using these for all sorts of things when prepping dinners.  I even rearranged my mixing bowl storage to give them space near the front of the cupboard.  They are a nice set of 3 with the sizes I need. Good quality.
";5.0;B007TUQF9O
sharon s.;Quality;Pattern Name: Strainers;Verified Purchase;March 15, 2024;United States;"
Like it, it was a gift
";5.0;B007TUQF9O
Mike W;Great sifters;Pattern Name: Strainers;Verified Purchase;March 13, 2024;United States;"
Have needed these a long time! Great set!
";5.0;B007TUQF9O
SPC;Practical. Sturdy. Clean.;Pattern Name: Strainers;Verified Purchase;March 9, 2024;United States;"
Good products.
";4.0;B007TUQF9O
Momma J.;Great for many jobs!;Pattern Name: Strainers;Verified Purchase;January 15, 2024;United States;"
I had a different strainer and everytime I used it I wished it was bigger or smaller.  Then I saw this 3 pack.  So incredibly useful.  I love the little one for dusting my cake pans and banner on baskets.  The medium one is perfect for straining canned veggies and the big one slays for so many jobs.  Most recently I made elderberry syrup from scratch and this was the perfect size to fit over a bowl.  These are very well constructed and I’m so glad I found them.
";5.0;B007TUQF9O
Donald Cassel;Very well made.;Pattern Name: Strainers;Verified Purchase;February 29, 2024;United States;"
These are great!  Sturdy and do not rust at all.
";5.0;B007TUQF9O
B'Radical;Very nice set of strainers;Pattern Name: Strainers;Verified Purchase;March 3, 2024;United States;"
Good range of sizes and sturdy for reasonable money. WIn.
";5.0;B007TUQF9O
Amazon Customer;Perfect for quinoa;Pattern Name: Strainers;Verified Purchase;March 3, 2024;United States;"
Great strainer set. Well made. Perfect for quinoa.
";5.0;B007TUQF9O
tokeee;Exactly What You Would Expect, 100% Satisfied;Pattern Name: Strainers;Verified Purchase;January 28, 2024;United States;"
You get exactly what you would expect.The size variation between the three cover most applications you would be using the strainers for. The smallest one is especially useful for making beverages such as kombucha.They seem pretty sturdy and I like the feel of the handles. The strainers have a nice simplistic design, making them easier to clean and cuts down on crevices that could get gunked up.
";5.0;B007TUQF9O
Tim B;Good quality strainers;Pattern Name: Strainers;Verified Purchase;March 2, 2024;United States;"
I found these strainers to be of good quality and very reasonably priced.
";5.0;B007TUQF9O
GSPdaily;Perfect fit;Pattern Name: Strainers;Verified Purchase;February 17, 2024;United States;"
This set is exactly what I was needing to quickly sift out the wheat bran from the flour. Makes putting the flour in the other sifters way better!!
";5.0;B007TUQF9O
Madison;Great;Pattern Name: Strainers;Verified Purchase;February 29, 2024;United States;"
These work great and are easy to use and clean
";5.0;B007TUQF9O
NeoDasha Harris;Great for many uses;Pattern Name: Strainers;Verified Purchase;February 21, 2024;United States;"
Wished I had ordered sooner. Great for washing rice and straining when juicing. Very sturdy, easy to clean, and use. Makes cooking very easy.
";5.0;B007TUQF9O
DEW Field Service guy;Good Solid Product;Pattern Name: Strainers;Verified Purchase;February 26, 2024;United States;"
I'm very happy with the strainer set. Good value.
";5.0;B007TUQF9O
lionsinhollywood;useful!;Pattern Name: Strainers;Verified Purchase;February 14, 2024;United States;"
solid set of strainers for whatever you meed to strain! no regrets - worked well for make shift coffee pour over when I broke my French press carafe
";5.0;B007TUQF9O
Misty N Kirkland;Love these!;Pattern Name: Strainers;Verified Purchase;February 2, 2024;United States;"
Perfect for straining whatever you need. Easily fits over bowls, measuring cups, etc.  I have strained lime/lemon zest pieces from custard multiple times. That required pushing the mixture through using a spatula and it handled it perfectly. Very well made!
";5.0;B007TUQF9O
Dusty;Love em;Pattern Name: Strainers;Verified Purchase;February 22, 2024;United States;"
As good as I have ever had and the price is reasonable.
";5.0;B007TUQF9O
Michele Etling;Perfect mix of sizes;Pattern Name: Strainers;Verified Purchase;February 22, 2024;United States;"
What's not to like?
";5.0;B007TUQF9O
Thierry;Nice set of strainers.;Pattern Name: Strainers;Verified Purchase;February 7, 2024;United States;"
They are not flimsy and the steel is still stainless after a few trips to the dishwasher. The mesh could be a bit finer but I am nitpicking.
";5.0;B007TUQF9O
Mary Kay Johnston;Great product!!!;Pattern Name: Strainers;Verified Purchase;February 14, 2024;United States;"
I love this company!!! Great product s and workmanship!!! I love all there products!!! Really I do!!!
";5.0;B007TUQF9O
Luis Orlando Blanco ;CALIDAD;Pattern Name: Strainers;Verified Purchase;January 12, 2024;United States;"
MUY BUENA CALIDAD Y PRECIOACTUALMENTE COMPRO TODOS MIS PRODUCTOS EN AMAZOM Y SIEMPRE LO SEGUIRE HACIENDO, PORQUE ES LA PLATAFORMA DE COMPRAS MAS COMPLETA Y RESPONSABLE Y A LA HORA DE TENER CUALQUIER PROBLEMA QUE TENGAS TE DAN UNA SOLUCION Y ES ASI TANTO CON EL PRODUCTO COMO CON SU SERVICIO DE ATENCION AL CLIENTEFELICITACIONES MI GRAN FAMILIA DE AMAZOM
";5.0;B007TUQF9O
Amazon Customer;Worth it;Pattern Name: Strainers;Verified Purchase;January 26, 2024;United States;"
Nice quality…love the different sizes
";4.0;B007TUQF9O
Sarah Anna Hansen;What I was looking for;Pattern Name: Strainers;Verified Purchase;February 18, 2024;United States;"
Use it to make golden milk with fresh herbs
";5.0;B007TUQF9O
Jennifer Daley;Happy;Pattern Name: Strainers;Verified Purchase;February 15, 2024;United States;"
Well made and serving their purpose.
";5.0;B007TUQF9O
MarGonz;Great price for good product;Pattern Name: Strainers;Verified Purchase;January 5, 2024;United States;"
I needed a good strainer for sifting flour. I have seen this set selling at stores for double and tribble the price.  Perfect for many uses for anyone who cooks and bakes. Stainless steel makes it durable and easy to wash. Great price for great product.
";5.0;B007TUQF9O
Nutsnbolts24;Good solid strainer set;Pattern Name: Strainers;Verified Purchase;January 24, 2024;United States;"
Had these awhile now and they work great. My wife and son are always cooking and these are used at least once a week. Still look new and clean easily in the dishwasher.
";5.0;B007TUQF9O
Kimberlee;sturdy stainless steel;Pattern Name: Strainers;Verified Purchase;January 2, 2024;United States;"
Love the 3 different sizes and the handles are longer so you can sit it on top of a pan or bowl when straining food. The large one is great for straining broth. They are all made of a sturdy stainless steel.
";5.0;B007TUQF9O
amzlover;Handy kitchen tools…;Pattern Name: Strainers;Verified Purchase;September 6, 2023;United States;"
I’m glad I got, and find they’re very sturdy. I use them for stews and gravies that require removing the meat to continue cooking. The different sizes come in really handy for different pots and different ingredients. The one issue I have is that the mesh is somewhat fine, and these strainers can hold on to liquids if they’re thicker or just caught in smaller bits of food, so it can drain slowly. Overall, they really do make things easier for me, but I may also see if I can find some with slightly larger holes.
";4.0;B007TUQF9O
Sunday;I;Pattern Name: Strainers;Verified Purchase;February 11, 2024;United States;"
Love it so much
";5.0;B007TUQF9O
B. Bordelon;What are these?!?  Strainers for ANTS!;Pattern Name: Strainers;Verified Purchase;August 25, 2023;United States;"
These are fine and seem sturdy enough - but the small one is useless for anything but a tea strainer, and the largest one isn't big enough for my largest needs, so I had to stick the tiny one in the drawer with other tea strainers, and buy a large one.To be fair, the sizes are listed, but it just seems like these (and an ever-increasing number of items on amazon) are photographed to appear larger than they actually are.  Maybe it's just me - but do check the sizes so you aren't surprised.
";4.0;B007TUQF9O
Gina;Very well made;Pattern Name: Strainers;Verified Purchase;January 26, 2024;United States;"
Would purchase again or certainly buy as a gift.  Very sturdy and well made.
";5.0;B007TUQF9O
alwazbusy;Very useful;Pattern Name: Strainers;Verified Purchase;January 13, 2024;United States;"
This is a wonderful variety pack and covers all the uses I need. The Little one is great for dusting powdered sugar over desserts.  Great quality
";5.0;B007TUQF9O
Mariah B;Good;Pattern Name: Strainers;Verified Purchase;February 5, 2024;United States;"
They are good quality
";5.0;B007TUQF9O
T McMillan;Love this product;Pattern Name: Strainers;Verified Purchase;February 1, 2024;United States;"
I enjoy having this product and it was very affordable
";5.0;B007TUQF9O
Shawn;Perfect;Pattern Name: Strainers;Verified Purchase;January 30, 2024;United States;"
I am so glad there were three sizes to use. No complaints.
";5.0;B007TUQF9O
Blitzkrieg;Came quick;Pattern Name: Strainers;Verified Purchase;February 5, 2024;United States;"
Like the various sizes
";5.0;B007TUQF9O
Amazon Customer;Must haves in my kitchen;Pattern Name: Strainers;Verified Purchase;December 29, 2023;United States;"
These strainers are the right tool for the job. From simple to complex recipes, these strainers are the perfect tool for any cook.
";5.0;B007TUQF9O
Whitetail F.;Real cooks need these !;Pattern Name: Strainers;Verified Purchase;November 29, 2023;United States;"
I had been looking for these small nesting strainers forever- really nice and useful for a variety of cooks tasks for those who actually need them . 'easy to clean'? lolz. c'mon: but if you can't do the cleaning don't cook. go get your TV dinner.
";5.0;B007TUQF9O
Mr.dhend;Fairly designed handle;Pattern Name: Strainers;Verified Purchase;November 7, 2023;United States;"
The handle design cracked at both ends from the rim, rendering its intended use non pragmatic.
";4.0;B007TUQF9O
Katy M;Chefs Kiss;Pattern Name: Strainers;Verified Purchase;January 16, 2024;United States;"
I wish I would have bought these years ago and trashed my old set!
";5.0;B007TUQF9O
LKern;Well made and sturdy;Pattern Name: Strainers;Verified Purchase;October 27, 2023;United States;"
These strainers are well made and sturdy. I like the metal ring around the edge. They are easy to clean and dishwasher safe if you don't want to hand wash. My husband has done most of the cooking in our house for the past year and he likes them much better than our old cheap ones with a wooden handle. These have not rusted so far after many months of use.
";5.0;B007TUQF9O
Robert Taylor;Pleasantly surprised for a cheaper option;Pattern Name: Strainers;Verified Purchase;October 5, 2023;United States;"
For the price these strainers seem to be a decent quality and one of the cheaper all metal options. Not extremely easier to clean but what strainer is? I'd purchase again.
";4.0;B007TUQF9O
Sloane Schrodinger;23 mesh set of strainers, good quality, fine mesh;Pattern Name: Strainers;Verified Purchase;March 8, 2022;United States;"
Good set of strainers, single layer stainless steel mesh is 23 openings per inch. This is very fine, though not near as fine as a tea strainer I have that is 47 mesh. Sizes shown in listing are outside rim diameters. Actual strainer diameters are 2-1/2, 4-3/4 and 7 inches. Smallest size is little for a coffee cup. Strainers are bowl shaped. Mesh is crimped into polished rim and seems sturdy and doesn't leave a gap for food particles to get stuck into.  Spot welding on handles looks strong and didn't break when I applied pressure. Handles are a good size with thicker wire on the larger two.  I got these to replace a 20-year old one I have that is on its last leg.  Photos compare Norpro and the old one I have with the Cuisinart.Overall, nice set of fine mesh strainers, excellent value, I got all three for slightly more than the single Norpro. I don't see any major difference in quality between the two though I like the Norpro slightly better as it perfectly fits my coffee cup.June 2022 update: These look and work just as good as the day I got them. They are an excellent tool for the correct application. (The largest one is not a colander for a full load of wet pasta though it holds it fine so long as common sense is applied and the strainer is supported by both handles.) As far as cleaning, sure stuff can get stuck in the mesh, use an old tooth brush to clean or put in the dishwasher.  I haven't had any of the problems others have listed. Misapplication of any tool can do damage.  Use common sense and these will last a life time.
";5.0;B007TUQF9O
do not perceive me!;these are good for actual straining;Pattern Name: Strainers;Verified Purchase;December 16, 2023;United States;"
however, i am stupid and bought them for sifting flour, a task for which they are totally unsuited. don't buy them if you too are a fool looking to sift flour. you can steam stuff very easily in them though.
";5.0;B007TUQF9O
Suzanne;Recommend;Pattern Name: Strainers;Verified Purchase;January 20, 2024;United States;"
Sturdier than what you see in most stores. Dishwasher safe.
";5.0;B007TUQF9O
